strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,frozen_status,hit_2r_mfe,stop_hit_flag
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-16,1758030600,1758030600,2025-09-16T13:50:00Z,2025-09-16T13:50:00Z,bearish,TARGET_HIT,1.6824351595665248,1.6824351595665248,0.7417096994043822,UNAVAILABLE,7.417096994043822,WIN,0.0,0.24085484970237303,2.659145150297718,0.5463359422383053,6.031792895312458,0.44085484970219113,3706.1,3704.7774354508933,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-16,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-16,1758036300,1758036600,2025-09-16T15:25:00Z,2025-09-16T15:30:00Z,bullish,STOP_HIT,-1.0379084840834314,-1.0379084840834314,-3.8331046805216284,UNAVAILABLE,-38.33104680521628,LOSS,300.0,4.393104680521446,1.2068953194784626,1.1895424204171074,0.3267969429201222,3.6931046805216283,3686.7,3697.7793140415647,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-16,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-16,1758037200,1758037800,2025-09-16T15:40:00Z,2025-09-16T15:50:00Z,bullish,TARGET_HIT,1.9429462700204903,1.9429462700204903,4.767654593320331,UNAVAILABLE,47.67654593320331,WIN,600.0,1.3538272966602563,5.446172703339926,0.551720693018173,2.219460477415243,2.4538272966601653,3685.4,3692.7614818899806,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-16,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-17,1758114000,1758114000,2025-09-17T13:00:00Z,2025-09-17T13:00:00Z,bearish,STOP_HIT,-1.0452578904421912,-1.0452578904421912,-3.2333832450459705,UNAVAILABLE,-32.3338324504597,LOSS,0.0,3.0933832450459704,0.6066167549538477,1.0,0.19610139025784787,3.0933832450459704,3684.7,3675.419850264862,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-17,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-17,1758116400,1758118200,2025-09-17T13:40:00Z,2025-09-17T14:10:00Z,bearish,STOP_HIT,-1.0493029811086372,-1.0493029811086372,-2.9795848861860033,UNAVAILABLE,-29.795848861860033,LOSS,1800.0,3.139584886186185,3.660415113813997,1.105649245232858,1.2890669800438663,2.839584886186003,3689.0,3680.481245341442,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-17,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-22,1758554100,1758554400,2025-09-22T15:15:00Z,2025-09-22T15:20:00Z,bearish,STOP_HIT,-1.0783745456877112,-1.0783745456877112,-1.9262942460660635,UNAVAILABLE,-19.262942460660636,LOSS,300.0,3.9862942460658815,0.6137057539340276,2.2316000036639285,0.34356364036081133,1.7862942460660634,3730.4,3725.041117261802,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-22,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-22,1758554100,1758554400,2025-09-22T15:15:00Z,2025-09-22T15:20:00Z,bearish,STOP_HIT,-1.1034436725733217,-1.1034436725733217,-1.4933935572595511,UNAVAILABLE,-14.933935572595512,LOSS,300.0,2.95339355725946,1.646606442740449,2.182213400837894,1.2166501265711775,1.353393557259551,3731.0,3726.9398193282213,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-22,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-23,1758635700,1758636300,2025-09-23T13:55:00Z,2025-09-23T14:05:00Z,bullish,STOP_HIT,-1.0204205471968566,-1.0204205471968566,-6.99583978971681,UNAVAILABLE,-69.9583978971681,LOSS,600.0,7.45583978971672,3.1441602102831894,1.0875166308436581,0.4586105140611903,6.855839789716811,3775.1,3795.6675193691503,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-23,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-23,1758636600,1758636900,2025-09-23T14:10:00Z,2025-09-23T14:15:00Z,bullish,STOP_HIT,-1.0308865737337467,-1.0308865737337467,-4.672713832451918,UNAVAILABLE,-46.72713832451918,LOSS,300.0,7.032713832451918,1.4672861675480817,1.551545959531192,0.32371030287486086,4.532713832451918,3774.5,3788.0981414973558,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-23,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-23,1758637800,1758645300,2025-09-23T14:30:00Z,2025-09-23T16:35:00Z,bullish,STOP_HIT,-1.0174242756824374,-1.0174242756824374,-8.174767272484713,UNAVAILABLE,-81.74767272484713,LOSS,7500.0,10.934767272484805,6.165232727515104,1.3609314248505022,0.7673193906472084,8.034767272484714,3768.0,3792.104301817454,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-23,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-24,1758718500,1758719100,2025-09-24T12:55:00Z,2025-09-24T13:05:00Z,bearish,STOP_HIT,-1.0897974174684515,-1.0897974174684515,-1.6990648812276414,UNAVAILABLE,-16.990648812276415,LOSS,600.0,1.7590648812274594,1.6409351187721768,1.1282820249548138,1.0525123992787708,1.5590648812276413,3771.0,3766.322805356317,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-24,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-24,1758721200,1758721200,2025-09-24T13:40:00Z,2025-09-24T13:40:00Z,bullish,STOP_HIT,-1.0818953851865027,-1.0818953851865027,-1.8494980343663339,UNAVAILABLE,-18.49498034366334,LOSS,0.0,2.409498034366152,2.39050196563403,1.4094769259324067,1.3983648518906469,1.7094980343663337,3762.7,3767.828494103099,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-24,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-24,1758724200,1758725400,2025-09-24T14:30:00Z,2025-09-24T14:50:00Z,bullish,STOP_HIT,-1.0516647191014574,-1.0516647191014574,-2.8497795639820107,UNAVAILABLE,-28.497795639820108,LOSS,1200.0,6.409779563981829,3.1902204360180804,2.3654247191098756,1.177298876418591,2.7097795639820106,3753.5,3761.629338691946,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-24,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-25,1758808200,1758810000,2025-09-25T13:50:00Z,2025-09-25T14:20:00Z,bullish,TARGET_HIT,1.967158399753608,1.967158399753608,8.38577212740289,UNAVAILABLE,83.85772127402889,WIN,1800.0,3.862886063701353,10.237113936298556,0.9061668564388575,2.4014514540906395,4.262886063701444,3720.0,3732.7886581911043,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-25,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-26,1758892800,1758895200,2025-09-26T13:20:00Z,2025-09-26T14:00:00Z,bearish,STOP_HIT,-1.016205517298242,-1.016205517298242,-8.779033078887677,UNAVAILABLE,-87.79033078887677,LOSS,2400.0,12.239033078887587,5.560966921112595,1.4167133019547864,0.6437024688217305,8.639033078887678,3763.8,3737.882900763337,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-26,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-29,1759154400,1759155000,2025-09-29T14:00:00Z,2025-09-29T14:10:00Z,bearish,STOP_HIT,-1.0562328415829492,-1.0562328415829492,-2.629648327543364,UNAVAILABLE,-26.29648327543364,LOSS,600.0,4.189648327543182,1.5103516724566362,1.6828273620785938,0.6066526166556868,2.489648327543364,3823.3,3815.83105501737,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-29,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-09-29,1759155000,1759155000,2025-09-29T14:10:00Z,2025-09-29T14:10:00Z,bearish,STOP_HIT,-1.1464877257106734,-1.1464877257106734,-1.0957114722124426,UNAVAILABLE,-10.957114722124427,LOSS,0.0,2.8557114722125334,1.3442885277872847,2.9880477060735178,1.4065840652464896,0.9557114722124425,3823.1,3820.2328655833626,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-09-29,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-02,1759410600,1759410600,2025-10-02T13:10:00Z,2025-10-02T13:10:00Z,bearish,STOP_HIT,-1.0684848794707116,-1.0684848794707116,-2.1842468626943083,UNAVAILABLE,-21.842468626943084,LOSS,0.0,4.444246862694399,0.0,2.174026505212243,0.0,2.044246862694308,3916.0,3909.867259411917,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-02,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-02,1759413300,1759413600,2025-10-02T13:55:00Z,2025-10-02T14:00:00Z,bullish,STOP_HIT,-1.0316914148982121,-1.0316914148982121,-4.5576001749892745,UNAVAILABLE,-45.57600174989275,LOSS,300.0,7.017600174989184,0.0,1.5885548481096348,0.0,4.417600174989275,3898.1,3911.3528005249677,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-02,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-06,1759761600,1759761600,2025-10-06T14:40:00Z,2025-10-06T14:40:00Z,bearish,STOP_HIT,-1.045843856983251,-1.045843856983251,-3.1938442708070762,UNAVAILABLE,-31.938442708070763,LOSS,0.0,4.65384427080744,0.24615572919265105,1.523929794094416,0.08060520031939825,3.053844270807076,3980.2,3971.0384671875786,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-06,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-06,1759762200,1759762500,2025-10-06T14:50:00Z,2025-10-06T14:55:00Z,bearish,STOP_HIT,-1.0627019631774026,-1.0627019631774026,-2.372784954498129,UNAVAILABLE,-23.727849544981293,LOSS,300.0,3.232784954498129,2.967215045501689,1.4478711655528749,1.3289300608748684,2.232784954498129,3982.0,3975.3016451365056,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-06,False,AMBIGUOUS,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-07,1759852500,1759853100,2025-10-07T15:55:00Z,2025-10-07T16:05:00Z,bullish,TARGET_HIT,1.9707411530845804,1.9707411530845804,9.42975511746623,UNAVAILABLE,94.2975511746623,WIN,600.0,4.684877558733206,10.915122441266703,0.979100823631862,2.281170689800615,4.784877558733115,3983.4,3997.7546326761994,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-07,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-08,1759929300,1759930200,2025-10-08T13:15:00Z,2025-10-08T13:30:00Z,bearish,TARGET_HIT,1.9684569875459426,1.9684569875459426,8.736767886637937,UNAVAILABLE,87.36767886637936,WIN,900.0,1.638383943318786,15.361616056681214,0.3691397509188047,3.461083189931061,4.438383943318968,4072.0,4058.684848170043,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-08,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-08,1759940400,1759941000,2025-10-08T16:20:00Z,2025-10-08T16:30:00Z,bearish,STOP_HIT,-1.0337062630096046,-1.0337062630096046,-4.293530753620089,UNAVAILABLE,-42.93530753620089,LOSS,600.0,6.353530753619907,0.34646924637991106,1.5296698472937431,0.08341559673729132,4.153530753620089,4078.0,4065.5394077391397,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-08,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-08,1759942200,1759944600,2025-10-08T16:50:00Z,2025-10-08T17:30:00Z,bearish,TIME_EXIT,0.7124652105951849,0.7124652105951849,4.351846715902284,UNAVAILABLE,43.51846715902284,WIN,2400.0,5.108153284097625,11.191846715902557,0.8362843966926196,1.8322799372177119,6.108153284097625,4081.0,4062.675540147707,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-08,False,TARGET_1_5R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-09,1760015700,1760015700,2025-10-09T13:15:00Z,2025-10-09T13:15:00Z,bearish,STOP_HIT,-1.032943419328381,-1.032943419328381,-4.389710650994529,UNAVAILABLE,-43.897106509945296,LOSS,0.0,5.949710650994348,1.9502893490052884,1.400027234701727,0.4589228559711179,4.24971065099453,4073.5,4060.7508680470164,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-09,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-10,1760103000,1760103000,2025-10-10T13:30:00Z,2025-10-10T13:30:00Z,bearish,STOP_HIT,-1.043085845717976,-1.043085845717976,-3.389326958008169,UNAVAILABLE,-33.893269580081686,LOSS,0.0,5.549326958007896,4.150673041991922,1.707838893938092,1.2773947022358985,3.2493269580081687,4011.9,4002.1520191259756,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-10,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-10,1760109600,1760109600,2025-10-10T15:20:00Z,2025-10-10T15:20:00Z,bearish,STOP_HIT,-1.0146945584102363,-1.0146945584102363,-9.667336316719355,UNAVAILABLE,-96.67336316719356,LOSS,0.0,11.027336316719357,1.3726636832807344,1.1574416972525339,0.14407633336842227,9.527336316719357,4029.9,4001.317991049842,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-10,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-10,1760110500,1760112300,2025-10-10T15:35:00Z,2025-10-10T16:05:00Z,bearish,TARGET_HIT,1.9878368819002004,1.9878368819002004,22.880412833499904,UNAVAILABLE,228.80412833499904,WIN,1800.0,10.310206416750134,31.88979358325014,0.8957447020017342,2.7705666109378613,11.510206416749952,4038.6,4004.06938074975,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-10,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-13,1760360100,1760360100,2025-10-13T12:55:00Z,2025-10-13T12:55:00Z,bullish,TARGET_HIT,1.9085955857806836,1.9085955857806836,2.9233093860014923,UNAVAILABLE,29.23309386001492,WIN,0.0,0.5316546930007462,4.468345306999254,0.34711132700488334,2.9173320379707,1.5316546930007462,4094.7,4099.294964079002,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-13,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-13,1760361600,1760361600,2025-10-13T13:20:00Z,2025-10-13T13:20:00Z,bearish,STOP_HIT,-1.0296878825709845,-1.0296878825709845,-4.855728703967215,UNAVAILABLE,-48.557287039672154,LOSS,0.0,5.415728703967034,1.7842712960327844,1.1484394128548843,0.37836597650999837,4.7157287039672156,4109.7,4095.552813888098,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-13,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-13,1760362200,1760362200,2025-10-13T13:30:00Z,2025-10-13T13:30:00Z,bearish,STOP_HIT,-1.0386691973950601,-1.0386691973950601,-3.7604526970059307,UNAVAILABLE,-37.604526970059304,LOSS,0.0,4.020452697005567,7.179547302994251,1.1104834211286427,1.9830523704761143,3.6204526970059305,4112.3,4101.438641908982,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-13,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-13,1760364000,1760364000,2025-10-13T14:00:00Z,2025-10-13T14:00:00Z,bearish,STOP_HIT,-1.0764129275124048,-1.0764129275124048,-1.9721507179171023,UNAVAILABLE,-19.721507179171024,LOSS,0.0,2.332150717917102,2.0678492820834435,1.272903312544303,1.128645837845861,1.8321507179171022,4115.8,4110.303547846249,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-13,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-13,1760373300,1760376600,2025-10-13T16:35:00Z,2025-10-13T17:30:00Z,bearish,TIME_EXIT,-0.5923900751689563,-0.5923900751689563,-6.191168483607398,UNAVAILABLE,-61.91168483607398,LOSS,3300.0,9.151168483606853,5.3488315163931475,0.8756119947698413,0.5117926789509658,10.451168483607034,4137.2,4105.846494549179,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-13,False,EXPIRED,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-14,1760449800,1760450100,2025-10-14T13:50:00Z,2025-10-14T13:55:00Z,bearish,TARGET_HIT,1.96971153317524,1.96971153317524,9.104442830995469,UNAVAILABLE,91.04442830995468,WIN,300.0,1.3222214154975518,10.877778584502266,0.2860575677020378,2.3533659698841833,4.622221415497734,4145.0,4131.133335753507,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-14,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-14,1760451600,1760452500,2025-10-14T14:20:00Z,2025-10-14T14:35:00Z,bearish,STOP_HIT,-1.018932537824417,-1.018932537824417,-7.5346768942641935,UNAVAILABLE,-75.34676894264193,LOSS,900.0,8.594676894264012,2.905323105735988,1.1622788956378363,0.3928938542249968,7.394676894264194,4153.5,4131.315969317207,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-14,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-14,1760455200,1760455800,2025-10-14T15:20:00Z,2025-10-14T15:30:00Z,bearish,STOP_HIT,-1.059284322467437,-1.059284322467437,-2.501501222804691,UNAVAILABLE,-25.01501222804691,LOSS,600.0,3.1615012228048727,3.6384987771953092,1.3387675569568598,1.54075667717587,2.3615012228046908,4157.8,4150.715496331586,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-14,False,AMBIGUOUS,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-15,1760533500,1760533800,2025-10-15T13:05:00Z,2025-10-15T13:10:00Z,bearish,STOP_HIT,-1.025832316569763,-1.025832316569763,-5.559568145269295,UNAVAILABLE,-55.59568145269295,LOSS,300.0,9.719568145269477,3.180431854730159,1.793421151785613,0.5868423035710579,5.419568145269295,4209.4,4193.141295564192,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-15,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-15,1760534400,1760536800,2025-10-15T13:20:00Z,2025-10-15T14:00:00Z,bearish,STOP_HIT,-1.024180319702921,-1.024180319702921,-5.929832463757193,UNAVAILABLE,-59.29832463757193,LOSS,2400.0,12.489832463757011,9.910167536242625,2.1572010143540474,1.711650138113258,5.789832463757193,4214.5,4197.130502608728,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-15,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-15,1760538900,1760549400,2025-10-15T14:35:00Z,2025-10-15T17:30:00Z,bearish,TIME_EXIT,0.9426123764952081,0.9426123764952081,11.043818081575738,UNAVAILABLE,110.43818081575738,WIN,10500.0,5.716181918423899,19.883818081575555,0.4878877742103939,1.6971243891585455,11.7161819184239,4227.7,4192.551454244728,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-15,False,TARGET_1_5R_HIT,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-16,1760621400,1760621700,2025-10-16T13:30:00Z,2025-10-16T13:35:00Z,bearish,STOP_HIT,-1.0157604490728172,-1.0157604490728172,-9.022995614729224,UNAVAILABLE,-90.22995614729224,LOSS,300.0,11.082995614729043,0.21700438527113874,1.247664199715681,0.02442918973317016,8.882995614729225,4269.3,4242.6510131558125,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-16,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-16,1760624700,1760624700,2025-10-16T14:25:00Z,2025-10-16T14:25:00Z,bearish,TARGET_HIT,1.9516377024092226,1.9516377024092226,5.649633949347263,UNAVAILABLE,56.496339493472625,WIN,0.0,0.8948169746736312,7.805183025326187,0.3091100344174661,2.6962613158664936,2.894816974673631,4282.0,4273.315549075979,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-16,False,STOP_HIT,True,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-16,1760634000,1760634900,2025-10-16T17:00:00Z,2025-10-16T17:15:00Z,bearish,STOP_HIT,-1.0155683696625528,-1.0155683696625528,-9.132592226066334,UNAVAILABLE,-91.32592226066335,LOSS,900.0,10.192592226066154,4.807407773933846,1.1334431685361472,0.5345964381659469,8.992592226066336,4308.2,4281.222223321801,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-16,False,STOP_HIT,False,True
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-17,1760705700,1760705700,2025-10-17T12:55:00Z,2025-10-17T12:55:00Z,bearish,TARGET_HIT,1.9364441961023837,1.9364441961023837,4.265577190889744,UNAVAILABLE,42.65577190889744,WIN,0.0,1.202788595444872,7.797211404555128,0.5460299721598834,3.5397002784011664,2.202788595444872,4332.3,4325.691634213666,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-17,False,TARGET_3R_HIT,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-17,1760710200,1760710200,2025-10-17T14:10:00Z,2025-10-17T14:10:00Z,bullish,STOP_HIT,-1.0054305967473436,-1.0054305967473436,-25.919855605828744,UNAVAILABLE,-259.1985560582874,LOSS,0.0,34.77985560582874,4.220144394171257,1.3491097909006569,0.16369930300218966,25.779855605828743,4235.0,4312.339566817486,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-17,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-17,1760710800,1760710800,2025-10-17T14:20:00Z,2025-10-17T14:20:00Z,bullish,TARGET_HIT,1.9816278269907712,1.9816278269907712,15.100439977314965,UNAVAILABLE,151.00439977314966,WIN,0.0,5.420219988657664,16.37978001134252,0.7112944241407116,2.149515373010679,7.620219988657482,4226.0,4248.860659965972,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-17,False,AMBIGUOUS,True,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-21,1761051600,1761051600,2025-10-21T13:00:00Z,2025-10-21T13:00:00Z,bullish,STOP_HIT,-1.0721055475978634,-1.0721055475978634,-2.081598180223082,UNAVAILABLE,-20.81598180223082,LOSS,0.0,18.541598180222536,1.658401819777282,9.549657786603499,0.8541426525166698,1.9415981802230817,4219.9,4225.724794540669,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-21,False,AMBIGUOUS,,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-21,1761058200,1761067800,2025-10-21T14:50:00Z,2025-10-21T17:30:00Z,bullish,TIME_EXIT,-0.6071575198298421,-0.6071575198298421,-26.985295204422656,UNAVAILABLE,-269.8529520442265,LOSS,9600.0,32.44529520442302,26.7547047955768,0.7300051682679384,0.6019693349435618,44.44529520442302,4093.0,4226.335885613269,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-21,False,EXPIRED,False,False
GC_VWAP_V2_FROZEN,reconstructed:frozen_v2_5m_stitch,GC,2025-10-22,1761138600,1761138600,2025-10-22T13:10:00Z,2025-10-22T13:10:00Z,bearish,STOP_HIT,-1.0211333754264063,-1.0211333754264063,-6.764592483464312,UNAVAILABLE,-67.64592483464311,LOSS,0.0,8.724592483464221,3.975407516535597,1.3170006313960794,0.600098425142171,6.624592483464312,4082.6,4062.726222549607,1_TICK_ADVERSE_ENTRY + 1_TICK_EXIT + 0.04pt_commission (family_port GC model),2025-10-22,False,AMBIGUOUS,,False
