strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,date,window_days,drawdown_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-29,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-30,20,5.628750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,20,5.576250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-03,20,5.576250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-04,20,4.398750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-05,20,4.398750000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-06,20,4.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-07,20,4.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-10,20,4.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-11,20,4.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-12,20,3.3725000000000014
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-13,20,3.3725000000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14,20,4.8793750000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-17,20,5.077500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-18,20,5.077500000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-19,20,5.077500000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-20,20,5.077500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-21,20,5.0775000000000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-24,20,5.0775000000000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-25,20,5.0775000000000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-26,20,5.0775000000000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-27,20,4.292500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-28,20,5.140000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03,20,6.541250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-04,20,6.541250000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-05,20,6.54125
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06,20,8.361250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,20,9.146250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-10,20,11.16375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-11,20,12.565000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-12,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-13,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-14,20,13.96625
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-17,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-18,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-19,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-20,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-21,20,13.966250000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-24,20,12.788750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-25,20,12.788750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-26,20,11.753750000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-27,20,10.352500000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-28,20,9.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-31,20,9.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,20,9.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02,20,7.6225000000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,20,5.605
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04,20,4.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-07,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-08,20,2.3375000000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-09,20,2.3375000000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-10,20,2.3375000000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-11,20,2.3375000000000004
