accept_1m,accept_5m,accept_two_1m,close_vs_value,continue_away,enter_value,first_exit_side,gap,gap_over_atr,inside_closes,instrument,mae_into,mfe_away,open,open_above_poc,open_below_poc,open_class,overnight_inside_value,poc,poc_in_range,prior_date,reject_1m,return_vah,return_val,tod_first_value_int,touch_poc,trading_date,traverse_full_value,ts_accept_1m,ts_poc,ts_vah,ts_val,vah,val,vol_above_poc,width,width_over_atr,width_over_range,year
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,16.75,0.6146788990825688,43,ES,0.0,0.0,3239.25,True,False,OPEN_INSIDE_VALUE,True,3224.75,0.18532818532818532,2020-01-31,False,True,False,0930_1000,False,2020-02-03,False,1580740200,,1580740500,,3246.5,3220.25,0.8148698159683979,26.25,0.963302752293578,0.40540540540540543,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,39.5,1.4170403587443947,0,ES,-4.25,18.75,3286.5,True,False,OPEN_ABOVE_VAH,True,3247.5,0.3305084745762712,2020-02-03,False,False,False,0930_1000,False,2020-02-04,False,,,,,3257.75,3244.75,0.7472406082000649,13.0,0.4663677130044843,0.4406779661016949,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,32.0,1.1327433628318584,0,ES,-16.25,8.0,3328.0,True,False,OPEN_ABOVE_VAH,True,3302.75,0.8913043478260869,2020-02-04,False,False,False,0930_1000,False,2020-02-05,False,,,,,3304.0,3293.0,0.08477023270739317,11.0,0.3893805309734513,0.4782608695652174,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,10.5,0.3656716417910448,0,ES,-11.25,2.5,3344.0,True,False,OPEN_ABOVE_VAH,False,3325.5,0.5670103092783505,2020-02-05,False,False,False,0930_1000,False,2020-02-06,False,,,,,3329.25,3316.5,0.39789963767537523,12.75,0.44402985074626866,0.5257731958762887,2020
True,False,False,CLOSE_INSIDE_VALUE,False,True,,-11.5,-0.4017467248908297,1,ES,-8.25,12.25,3333.0,False,True,OPEN_BELOW_VAL,True,3343.75,0.8,2020-02-06,True,False,True,1130_1330,False,2020-02-07,False,1581093120,,,1581093060,3345.75,3339.75,0.21558131655329613,6.0,0.2096069868995633,0.43636363636363634,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-10.25,-0.35000000000000003,49,ES,-32.25,0.25,3316.5,False,True,OPEN_BELOW_VAL,True,3327.5,0.32926829268292684,2020-02-07,True,True,True,1000_1130,True,2020-02-10,True,1581345420,1581345600,1581347340,1581345240,3334.75,3325.5,0.6753164502672435,9.25,0.31585365853658537,0.45121951219512196,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,14.75,0.47828604516502604,0,ES,-14.5,8.25,3366.25,True,False,OPEN_ABOVE_VAH,False,3337.0,0.5845070422535211,2020-02-10,False,False,False,0930_1000,False,2020-02-11,False,,,,,3346.25,3331.75,0.5274512293730095,14.5,0.4701795020266358,0.4084507042253521,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,15.75,0.5051546391752577,0,ES,-4.0,8.25,3372.5,True,False,OPEN_ABOVE_VAH,True,3365.75,0.6153846153846154,2020-02-11,False,False,False,0930_1000,False,2020-02-12,False,,,,,3367.0,3354.5,0.34162249365309705,12.5,0.4009163802978236,0.5494505494505495,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,-16.0,-0.5295508274231678,92,ES,-22.5,3.25,3362.25,False,True,OPEN_BELOW_VAL,True,3375.25,0.5510204081632653,2020-02-12,False,True,True,1000_1130,True,2020-02-13,True,1581605640,1581609660,1581609720,1581605640,3376.25,3371.0,0.3412471872065004,5.25,0.17375886524822695,0.42857142857142855,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,3.25,0.1146817895400126,377,ES,0.0,0.0,3378.0,True,False,OPEN_INSIDE_VALUE,True,3374.75,0.6116504854368932,2020-02-13,False,False,True,1130_1330,True,2020-02-14,False,1581690600,1581690960,,1581703740,3383.0,3369.0,0.46625519051259995,14.0,0.4940138626339004,0.5436893203883495,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,-11.0,-0.3974193548387097,51,ES,-6.5,13.25,3368.5,False,True,OPEN_BELOW_VAL,True,3378.5,0.8548387096774194,2020-02-14,True,False,True,0930_1000,False,2020-02-18,False,1582036380,,,1582036260,3379.25,3372.25,0.10646473309149755,7.0,0.25290322580645164,0.45161290322580644,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,10.75,0.40240641711229946,0,ES,-3.0,13.0,3380.75,True,False,OPEN_ABOVE_VAH,True,3372.0,0.8481012658227848,2020-02-18,False,False,False,0930_1000,False,2020-02-19,False,,,,,3373.5,3364.25,0.16427081792542705,9.25,0.3462566844919786,0.46835443037974683,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-6.25,-0.23809523809523808,72,ES,-9.0,40.75,3380.0,False,True,OPEN_BELOW_VAL,True,3390.75,0.8125,2020-02-19,False,False,True,0930_1000,False,2020-02-20,False,1582210200,,,1582210200,3391.5,3384.5,0.12017278402672703,7.0,0.26666666666666666,0.4375,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-14.75,-0.5536193029490617,11,ES,0.0,0.0,3357.25,True,False,OPEN_INSIDE_VALUE,True,3352.5,0.2663316582914573,2020-02-20,False,False,True,0930_1000,True,2020-02-21,False,1582295400,1582295700,,1582296000,3374.75,3349.5,0.8369631475230571,25.25,0.9477211796246648,0.507537688442211,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-104.25,-4.283198826118856,0,ES,-27.25,19.0,3232.75,False,True,OPEN_BELOW_VAL,True,3340.75,0.3923076923076923,2020-02-21,False,False,False,0930_1000,False,2020-02-24,False,,,,,3345.0,3332.75,0.4183171837163,12.25,0.5033015407190021,0.3769230769230769,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,15.0,0.5874125874125874,43,ES,0.0,0.0,3240.5,True,False,OPEN_INSIDE_VALUE,True,3228.75,0.32432432432432434,2020-02-24,False,False,True,0930_1000,True,2020-02-25,False,1582641000,1582641900,,1582641960,3248.75,3225.5,0.7879145209024343,23.25,0.9104895104895105,0.5027027027027027,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,14.5,0.4370290635091496,358,ES,0.0,0.0,3142.25,True,False,OPEN_INSIDE_VALUE,True,3128.25,0.08461538461538462,2020-02-25,False,False,True,1330_1530,True,2020-02-26,False,1582727400,1582737480,,1582742220,3193.25,3117.5,0.8903334378670402,75.75,2.2831001076426265,0.5826923076923077,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-62.0,-1.686255463817387,0,ES,-42.0,61.75,3054.25,False,True,OPEN_BELOW_VAL,True,3122.25,0.19798657718120805,2020-02-26,False,False,False,0930_1000,False,2020-02-27,False,,,,,3160.0,3111.75,0.7656056283150848,48.25,1.3122875182127245,0.6476510067114094,2020
False,False,False,CLOSE_BELOW_VAL,True,False,,-88.0,-1.9759422614274258,0,ES,-73.5,32.5,2885.75,False,True,OPEN_BELOW_VAL,False,3042.5,0.5612244897959183,2020-02-27,False,False,False,0930_1000,False,2020-02-28,False,,,,,3069.25,3020.5,0.5703331409836994,48.75,1.094627105052125,0.3979591836734694,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,16.75,0.3276283618581907,0,ES,-38.0,105.75,2980.5,True,False,OPEN_ABOVE_VAH,True,2895.0,0.37028824833702884,2020-02-28,False,False,False,0930_1000,False,2020-03-02,False,,,,,2926.75,2875.25,0.6505455858216869,51.5,1.0073349633251834,0.4567627494456763,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,4.0,0.0675920337960169,167,ES,-120.5,43.5,3093.5,True,False,OPEN_ABOVE_VAH,False,3018.5,0.5126475548060708,2020-03-02,False,True,False,1000_1130,True,2020-03-03,False,1583252640,1583259960,1583252640,,3037.5,2965.0,0.4284583915134686,72.5,1.2251056125528061,0.48903878583473864,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,57.75,0.8337200309358083,209,ES,0.0,0.0,3058.75,True,False,OPEN_INSIDE_VALUE,True,3000.5,0.1676829268292683,2020-03-03,False,True,False,1130_1330,False,2020-03-04,False,1583332200,,1583344560,,3073.0,2979.75,0.8478673901799529,93.25,1.346223253415829,0.5685975609756098,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,VAL,-80.0,-1.0608572105138527,203,ES,0.0,0.0,3047.0,True,False,OPEN_INSIDE_VALUE,True,3046.25,0.15776081424936386,2020-03-04,False,False,True,1130_1330,True,2020-03-05,False,1583418600,1583418600,,1583430060,3089.5,3031.75,0.8443414547425961,57.75,0.7658062988396873,0.5877862595419847,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-93.25,-1.1700649787138697,0,ES,-47.75,30.25,2928.25,False,True,OPEN_BELOW_VAL,True,3022.5,0.3032069970845481,2020-03-05,False,False,False,0930_1000,False,2020-03-06,False,,,,,3050.75,3000.75,0.6573867586104812,50.0,0.6273806856374636,0.5830903790087464,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,-208.5,-2.4601769911504423,0,ES,-74.75,47.0,2762.0,False,True,OPEN_BELOW_VAL,True,2933.5,0.4115942028985507,2020-03-06,False,False,False,0930_1000,False,2020-03-09,False,,,,,2960.75,2919.25,0.6377573052861235,41.5,0.4896755162241888,0.4811594202898551,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,104.5,1.135428793170353,231,ES,-111.75,33.75,2840.25,True,False,OPEN_ABOVE_VAH,True,2759.5,0.3655030800821355,2020-03-09,False,True,True,1000_1130,True,2020-03-10,True,1583851560,1583853840,1583851560,1583854560,2800.5,2735.5,0.744382846567465,65.0,0.7062475746992627,0.5338809034907598,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,VAL,-79.0,-0.7755960729312763,337,ES,0.0,0.0,2802.25,True,False,OPEN_INSIDE_VALUE,True,2767.0,0.250814332247557,2020-03-10,False,False,True,1330_1530,True,2020-03-11,False,1583933400,1583938680,,1583950740,2824.75,2734.5,0.7889976723681796,90.25,0.8860448807854137,0.5879478827361564,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-175.0,-1.646505376344086,0,ES,-95.75,70.75,2563.0,False,True,OPEN_BELOW_VAL,True,2745.0,0.378076062639821,2020-03-11,False,False,False,0930_1000,False,2020-03-12,False,,,,,2787.0,2731.0,0.691537152488156,56.0,0.5268817204301075,0.5011185682326622,2020
True,True,True,CLOSE_BELOW_VAL,False,True,,152.75,1.2966499924207973,220,ES,-133.75,50.0,2622.5,True,False,OPEN_ABOVE_VAH,True,2511.5,0.24,2020-03-12,True,True,True,0930_1000,True,2020-03-13,True,1584107520,1584113520,1584106860,1584113640,2564.75,2500.25,0.7694524127291646,64.5,0.5475216007276035,0.3329032258064516,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,-190.25,-1.4632605411344597,38,ES,-49.0,153.25,2513.5,False,True,OPEN_BELOW_VAL,True,2562.0,0.33716915995397007,2020-03-13,False,False,True,1000_1130,True,2020-03-16,False,1584371400,1584372300,,1584371400,2621.5,2529.75,0.5530759309767675,91.75,0.7056722977612966,0.4223245109321059,2020
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,56.75,0.4198150594451784,292,ES,0.0,0.0,2443.75,False,True,OPEN_INSIDE_VALUE,True,2447.5,0.43139678615574784,2020-03-16,False,True,True,1130_1330,True,2020-03-17,True,1584451800,1584451800,1584461160,1584452160,2523.25,2427.0,0.68998795146742,96.25,0.7120211360634082,0.4758961681087763,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,-196.0,-1.3668742216687422,0,ES,-89.0,91.0,2353.0,False,True,OPEN_BELOW_VAL,True,2488.0,0.6490765171503958,2020-03-17,False,False,False,0930_1000,False,2020-03-18,False,,,,,2546.5,2454.0,0.4677480188480626,92.5,0.6450809464508095,0.48812664907651715,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-18.0,-0.12203389830508475,134,ES,0.0,0.0,2374.75,True,False,OPEN_INSIDE_VALUE,True,2363.25,0.5625,2020-03-18,False,True,False,1000_1130,True,2020-03-19,False,1584624600,1584624660,1584627120,,2397.25,2304.5,0.4588088694947919,92.75,0.6288135593220339,0.5152777777777777,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,22.5,0.1497682158564127,124,ES,0.0,0.0,2420.75,True,False,OPEN_INSIDE_VALUE,True,2402.75,0.6390728476821192,2020-03-19,False,True,True,1000_1130,True,2020-03-20,True,1584711000,1584711540,1584715980,1584711600,2437.25,2386.75,0.5161838653142637,50.5,0.3361464400332818,0.3344370860927152,2020
False,False,False,CLOSE_BELOW_VAL,True,False,,-4.75,-0.03141608598086689,0,ES,-11.25,100.0,2279.5,False,True,OPEN_BELOW_VAL,True,2386.25,0.652241112828439,2020-03-20,False,False,False,0930_1000,False,2020-03-23,False,,,,,2438.0,2337.0,0.32908426348776576,101.0,0.6680051966458013,0.624420401854714,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,130.0,0.8817829457364342,0,ES,-12.75,80.5,2346.75,True,False,OPEN_ABOVE_VAH,True,2232.75,0.4786516853932584,2020-03-23,False,False,False,0930_1000,False,2020-03-24,False,,,,,2252.25,2190.5,0.45808180313834723,61.75,0.4188468992248062,0.5550561797752809,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,11.0,0.07441410968833051,25,ES,-50.5,116.75,2444.0,True,False,OPEN_ABOVE_VAH,True,2373.5,0.38072289156626504,2020-03-24,True,True,False,1000_1130,False,2020-03-25,False,1585144800,,1585144800,,2417.5,2358.75,0.6742329600617608,58.75,0.3974389949263107,0.5662650602409639,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,26.25,0.1708507670850767,91,ES,0.0,0.0,2493.0,False,True,OPEN_INSIDE_VALUE,True,2542.75,0.8923766816143498,2020-03-25,False,True,False,1000_1130,True,2020-03-26,False,1585229400,1585231560,1585231860,,2555.0,2456.75,0.08560527935001853,98.25,0.6394700139470014,0.5874439461883408,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,-81.0,-0.5146942017474185,210,ES,-77.0,22.75,2528.0,False,True,OPEN_BELOW_VAL,True,2577.25,0.6498194945848376,2020-03-26,False,True,True,1330_1530,True,2020-03-27,True,1585316160,1585335780,1585337040,1585316160,2591.0,2538.75,0.3822490105963705,52.25,0.33200953137410644,0.37725631768953066,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,20.75,0.13318051575931233,29,ES,0.0,0.0,2552.75,True,False,OPEN_INSIDE_VALUE,True,2529.25,0.24060150375939848,2020-03-27,False,True,False,0930_1000,False,2020-03-30,False,1585575360,,1585575000,,2555.0,2517.75,0.7152245141939579,37.25,0.23908309455587395,0.37343358395989973,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-11.5,-0.07604203565946392,244,ES,0.0,0.0,2602.5,True,False,OPEN_INSIDE_VALUE,True,2593.5,0.6843575418994413,2020-03-30,False,True,True,1000_1130,True,2020-03-31,True,1585661400,1585661580,1585664040,1585675260,2615.5,2577.75,0.4218167481266962,37.75,0.24961624749084896,0.42178770949720673,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-96.25,-0.6489284854322176,0,ES,-34.25,41.25,2475.5,False,True,OPEN_BELOW_VAL,True,2594.5,0.5070422535211268,2020-03-31,False,False,False,0930_1000,False,2020-04-01,False,,,,,2603.25,2562.0,0.4516911179576151,41.25,0.27811220804237896,0.5809859154929577,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-8.0,-0.05719392314566577,186,ES,-75.25,6.5,2447.75,False,True,OPEN_BELOW_VAL,True,2455.75,0.2847682119205298,2020-04-01,False,True,True,1000_1130,True,2020-04-02,True,1585834200,1585834200,1585837800,1585834200,2490.25,2452.25,0.8303137315264534,38.0,0.2716711349419124,0.5033112582781457,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,-12.5,-0.09600877794541214,135,ES,0.0,0.0,2503.5,False,True,OPEN_INSIDE_VALUE,True,2504.0,0.7675840978593272,2020-04-02,False,True,True,0930_1000,True,2020-04-03,True,1585920600,1585920600,1585921140,1585927440,2518.25,2477.75,0.24387300856265084,40.5,0.3110684405431353,0.4954128440366973,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,95.75,0.7880658436213992,0,ES,-11.25,87.5,2575.25,True,False,OPEN_ABOVE_VAH,True,2469.0,0.2484472049689441,2020-04-03,False,False,False,0930_1000,False,2020-04-06,False,,,,,2488.5,2453.25,0.6741763734685482,35.25,0.29012345679012347,0.43788819875776397,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,93.0,0.8056930693069306,0,ES,-87.5,10.25,2739.75,True,False,OPEN_ABOVE_VAH,True,2619.25,0.5287081339712919,2020-04-06,False,False,False,0930_1000,False,2020-04-07,False,,,,,2638.0,2591.75,0.44096259361123674,46.25,0.4006806930693069,0.44258373205741625,2020
True,True,True,CLOSE_BELOW_VAL,False,True,,28.0,0.25479363015924605,280,ES,-74.75,24.25,2677.75,False,True,OPEN_BELOW_VAL,False,2727.0,0.775609756097561,2020-04-07,True,True,True,1330_1530,True,2020-04-08,True,1586357880,1586370300,1586372700,1586352660,2739.75,2686.25,0.17780419110348222,53.5,0.48683782905427364,0.5219512195121951,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,34.75,0.3272788429196098,0,ES,-21.0,36.25,2773.25,True,False,OPEN_ABOVE_VAH,True,2713.5,0.6060606060606061,2020-04-08,False,False,False,0930_1000,False,2020-04-09,False,,,,,2751.0,2696.5,0.434911582830071,54.5,0.5132862428523377,0.5505050505050505,2020
False,False,False,CLOSE_INSIDE_VALUE,False,True,,-11.25,-0.11396526772793054,0,ES,-3.0,57.75,2768.75,False,True,OPEN_BELOW_VAL,True,2780.0,0.4847161572052402,2020-04-09,True,False,True,0930_1000,False,2020-04-13,False,,,,1586784600,2795.0,2770.75,0.6356640453127094,24.25,0.24565846599131694,0.42358078602620086,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,54.5,0.573037927149831,0,ES,-11.25,38.5,2807.5,True,False,OPEN_ABOVE_VAH,False,2729.5,0.3045267489711934,2020-04-13,False,False,False,0930_1000,False,2020-04-14,False,,,,,2747.25,2722.25,0.7199197735284025,25.0,0.2628614344723995,0.411522633744856,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-64.25,-0.7041095890410959,0,ES,-20.0,21.5,2772.75,False,True,OPEN_BELOW_VAL,True,2835.5,0.7889447236180904,2020-04-14,False,False,False,0930_1000,False,2020-04-15,False,,,,,2840.0,2818.75,0.15726518310282211,21.25,0.2328767123287671,0.4271356783919598,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,13.75,0.16713696548730195,226,ES,-34.0,9.0,2788.75,True,False,OPEN_ABOVE_VAH,True,2772.75,0.5180722891566265,2020-04-15,True,True,True,0930_1000,True,2020-04-16,True,1587044220,1587045060,1587044100,1587045840,2779.0,2758.5,0.4102065189240744,20.5,0.24918602127197745,0.4939759036144578,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,61.5,0.8151479289940828,0,ES,-29.25,20.75,2850.25,True,False,OPEN_ABOVE_VAH,True,2776.5,0.5058139534883721,2020-04-16,False,False,False,0930_1000,False,2020-04-17,False,,,,,2793.75,2770.0,0.5368776002677416,23.75,0.31479289940828403,0.5523255813953488,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,-41.75,-0.5807252856433185,203,ES,-38.0,12.0,2822.75,False,True,OPEN_BELOW_VAL,True,2833.75,0.255,2020-04-17,True,True,True,1000_1130,True,2020-04-20,True,1587389820,1587390360,1587394080,1587389520,2848.75,2827.0,0.697223910750588,21.75,0.3025335320417288,0.435,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-49.0,-0.7094105480868667,0,ES,-13.25,47.0,2764.25,False,True,OPEN_BELOW_VAL,True,2818.5,0.155,2020-04-20,False,False,False,0930_1000,False,2020-04-21,False,,,,,2845.25,2812.0,0.8529110704640365,33.25,0.4813857290589452,0.665,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,53.75,0.7869281045751634,0,ES,-14.5,27.25,2780.75,True,False,OPEN_ABOVE_VAH,True,2733.0,0.26141078838174275,2020-04-21,False,False,False,0930_1000,False,2020-04-22,False,,,,,2747.0,2720.0,0.6498654668514324,27.0,0.3952941176470588,0.44813278008298757,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,13.0,0.19728997289972902,8,ES,-17.0,34.75,2802.0,True,False,OPEN_ABOVE_VAH,True,2781.75,0.3712574850299401,2020-04-22,False,True,False,1130_1330,False,2020-04-23,False,1587660360,,1587660360,,2791.0,2770.75,0.6133720089423363,20.25,0.3073170731707317,0.48502994011976047,2020
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,17.0,0.26666666666666666,299,ES,0.0,0.0,2805.0,True,False,OPEN_INSIDE_VALUE,True,2799.5,0.28019323671497587,2020-04-23,False,True,True,1330_1530,True,2020-04-24,True,1587735000,1587735360,1587753540,1587736140,2817.75,2788.25,0.6951864709257414,29.5,0.4627450980392157,0.5700483091787439,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,21.0,0.33998265394622723,0,ES,-5.25,32.25,2849.0,True,False,OPEN_ABOVE_VAH,False,2791.5,0.17535545023696683,2020-04-24,False,False,False,0930_1000,False,2020-04-27,False,,,,,2817.75,2782.25,0.7976330491502286,35.5,0.5747325816710032,0.6729857819905213,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,39.25,0.6888122845502977,280,ES,-56.5,3.75,2908.5,True,False,OPEN_ABOVE_VAH,True,2868.25,0.6533333333333333,2020-04-27,False,True,True,1000_1130,True,2020-04-28,True,1588084920,1588085640,1588084920,1588085880,2877.25,2856.25,0.3218717602192732,21.0,0.3685365089313695,0.56,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,57.25,1.0608868299139642,0,ES,-11.0,34.0,2913.25,True,False,OPEN_ABOVE_VAH,True,2872.5,0.34024896265560167,2020-04-28,False,False,False,0930_1000,False,2020-04-29,False,,,,,2879.5,2854.0,0.4946305572813212,25.5,0.47253474520185307,0.42323651452282157,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-15.0,-0.2993585174625802,0,ES,-5.25,31.5,2914.75,False,True,OPEN_BELOW_VAL,True,2932.25,0.6666666666666666,2020-04-29,False,False,False,0930_1000,False,2020-04-30,False,,,,,2945.5,2922.25,0.42515371978208777,23.25,0.4640057020669993,0.5166666666666667,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,-51.0,-1.0484581497797356,0,ES,-7.5,38.5,2850.25,False,True,OPEN_BELOW_VAL,True,2907.25,0.6530612244897959,2020-04-30,False,False,False,0930_1000,False,2020-05-01,False,,,,,2909.75,2891.0,0.2854055484845005,18.75,0.3854625550660793,0.5102040816326531,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-20.0,-0.42026266416510316,150,ES,-31.5,15.75,2804.25,False,True,OPEN_BELOW_VAL,True,2822.25,0.22826086956521738,2020-05-01,True,False,True,1000_1130,True,2020-05-04,False,1588601760,1588618740,,1588601100,2843.0,2812.0,0.581908057472461,31.0,0.65140712945591,0.6739130434782609,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,30.25,0.6380414312617703,0,ES,-9.0,26.5,2863.25,True,False,OPEN_ABOVE_VAH,False,2809.25,0.43915343915343913,2020-05-04,False,False,False,0930_1000,False,2020-05-05,False,,,,,2822.5,2797.25,0.5425541984680583,25.25,0.5325800376647835,0.5343915343915344,2020
True,True,True,CLOSE_BELOW_VAL,False,True,VAL,18.75,0.39908779931584953,37,ES,0.0,0.0,2877.5,True,False,OPEN_INSIDE_VALUE,True,2875.25,0.5915492957746479,2020-05-05,False,False,True,0930_1000,True,2020-05-06,False,1588771800,1588771800,,1588772580,2888.75,2870.0,0.5558712914799485,18.75,0.39908779931584953,0.528169014084507,2020
True,True,True,CLOSE_BELOW_VAL,False,True,,34.5,0.7332068311195445,21,ES,-6.75,20.5,2874.5,True,False,OPEN_ABOVE_VAH,True,2860.5,0.5170454545454546,2020-05-06,False,True,False,1000_1130,False,2020-05-07,False,1588860660,,1588860660,,2872.0,2853.5,0.4822150058872058,18.5,0.39316888045540793,0.42045454545454547,2020
False,False,False,CLOSE_INSIDE_VALUE,True,False,,34.0,0.7484276729559748,0,ES,-12.25,18.0,2908.0,True,False,OPEN_ABOVE_VAH,True,2880.0,0.44954128440366975,2020-05-07,False,False,False,0930_1000,False,2020-05-08,False,,,,,2883.75,2869.5,0.44392050455853116,14.25,0.3136792452830189,0.5229357798165137,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,,-21.25,-0.48275862068965514,146,ES,-36.75,4.75,2900.25,False,True,OPEN_BELOW_VAL,True,2913.0,0.5702479338842975,2020-05-08,True,True,True,1130_1330,True,2020-05-11,True,1589204280,1589210880,1589212800,1589204220,2917.0,2903.5,0.43302345934952924,13.5,0.30669371196754563,0.4462809917355372,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAH,12.75,0.29874476987447696,249,ES,0.0,0.0,2935.0,True,False,OPEN_INSIDE_VALUE,True,2927.0,0.7590361445783133,2020-05-11,False,True,True,0930_1000,True,2020-05-12,True,1589290200,1589290560,1589290200,1589303760,2937.0,2908.25,0.3492019457695963,28.75,0.6736401673640167,0.6927710843373494,2020
False,False,False,CLOSE_BELOW_VAL,True,False,,-5.5,-0.12164296998420221,0,ES,-11.5,71.25,2857.25,False,True,OPEN_BELOW_VAL,False,2920.5,0.7572815533980582,2020-05-12,False,False,False,0930_1000,False,2020-05-13,False,,,,,2930.5,2902.25,0.2580273503128693,28.25,0.6248025276461295,0.3656957928802589,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,VAL,-27.0,-0.5692771084337349,311,ES,0.0,0.0,2786.25,False,True,OPEN_INSIDE_VALUE,True,2810.5,0.29607250755287007,2020-05-13,False,True,True,1330_1530,True,2020-05-14,True,1589463000,1589469480,1589484240,1589463000,2836.0,2786.0,0.5560693142018661,50.0,1.0542168674698795,0.6042296072507553,2020
True,True,True,CLOSE_ABOVE_VAH,False,True,VAH,-26.25,-0.5261274158911954,94,ES,0.0,0.0,2820.5,True,False,OPEN_INSIDE_VALUE,True,2797.25,0.42406876790830944,2020-05-14,False,True,False,0930_1000,False,2020-05-15,False,1589549400,,1589550240,,2831.0,2778.75,0.5857676291863163,52.25,1.047244094488189,0.5988538681948424,2020
False,False,False,CLOSE_ABOVE_VAH,True,False,,68.0,1.3389592123769338,0,ES,-3.5,37.75,2927.0,True,False,OPEN_ABOVE_VAH,True,2835.0,0.51,2020-05-15,False,False,False,0930_1000,False,2020-05-18,False,,,,,2855.0,2828.0,0.6083151121803253,27.0,0.5316455696202532,0.54,2020
True,True,True,CLOSE_INSIDE_VALUE,False,True,,-6.5,-0.1315028901734104,327,ES,-18.75,18.5,2939.75,False,True,OPEN_BELOW_VAL,True,2946.75,0.5636363636363636,2020-05-18,True,False,True,0930_1000,True,2020-05-19,False,1589895120,1589897100,,1589895000,2962.75,2941.0,0.5342014470938514,21.75,0.440028901734104,0.5272727272727272,2020
True,True,True,CLOSE_BELOW_VAL,False,True,,38.25,0.7763682493657121,3,ES,-2.25,21.25,2954.5,True,False,OPEN_ABOVE_VAH,True,2948.5,0.7660818713450293,2020-05-19,True,True,False,0930_1000,False,2020-05-20,False,1589981460,,1589981400,,2954.25,2938.25,0.34573156419297063,16.0,0.32475534613990575,0.3742690058479532,2020
